d,EPU,monetary,fiscal,tax,spending,health,security,entitlement,regulation,fin-reg,trade,debt
01/09/2014,53.5586027,45.6362195,50.09061989,51.16091118,31.92330598,99.00848939,40.88406891,81.20526849,70.49900886,74.58351721,12.23521092,7.522906274
01/10/2014,63.70123757,41.2695438,67.91616276,73.46361812,31.51392025,119.0152742,56.63373096,89.59035207,113.285582,47.12677933,15.87434515,6.971752704
01/11/2014,55.98092109,32.1126885,68.39020385,70.69728451,60.55342607,108.9995811,29.15709202,86.33640062,98.92647799,76.56188643,22.60756203,15.44491108
01/12/2014,63.20245802,37.34541893,67.70636952,69.85562928,47.42608215,90.63093563,35.20309782,55.0542556,105.812478,84.2470506,17.73628999,46.73693051
01/01/2015,75.96394725,51.93628701,86.93115905,95.42720656,49.99421742,129.5660811,64.12898101,99.21678393,118.0796691,70.25647555,33.80775849,51.96735066
01/02/2015,67.14075159,36.31179571,55.68403862,61.37084675,27.67996414,60.24419876,42.00929106,59.86718392,126.2703416,56.93404752,15.41077941,31.58475701
01/03/2015,60.38094378,33.92811263,66.8351951,70.5294994,60.67892078,73.64056216,46.21776516,77.17634347,75.60693218,41.88548255,27.90761312,21.44899251
01/04/2015,63.69088602,35.80220842,42.88079298,46.72659848,20.31871971,75.89199812,65.43965469,41.08677474,81.24427565,28.81690304,41.60050261,28.42040478
01/05/2015,61.5439999,31.08436626,64.94575255,71.22659442,25.89937099,73.27946304,30.43116605,76.90339815,87.65792598,43.28317619,88.91986018,96.04717474
01/06/2015,62.06819606,33.04261791,65.418659,70.66614291,55.70974476,108.3669706,27.27402939,95.98432646,87.44480841,53.71294759,100.8030356,31.78433943
01/07/2015,64.79266556,52.275352,61.78919649,62.7015051,69.36635215,89.82878624,63.39189933,85.43964375,111.6029267,228.2839483,51.49281968,23.74554425
01/08/2015,72.44541578,74.79461288,53.29732136,54.43613056,32.4901474,52.67340759,45.79093196,42.17331635,104.6041892,46.8934848,20.8295755,168.094662
01/09/2015,76.19562794,104.9944017,41.32708985,40.54782447,28.36275248,52.31941872,42.76420093,34.86146264,73.08088467,54.33483402,19.60964023,144.6855178
01/10/2015,61.45278426,63.58585267,52.54172967,49.41883976,47.32931464,73.93838048,38.80745343,68.12798536,79.39793462,38.53444564,68.60896335,74.10827096
01/11/2015,50.41662902,35.1537256,41.14262306,44.98614534,20.93298015,58.91121172,39.30389005,42.11984809,70.99149811,110.7804993,20.50312163,6.303244929
01/12/2015,63.77517308,60.35844994,50.99778966,51.27638598,36.00275624,59.43230502,57.97628911,58.24135209,76.84911835,53.89739955,20.47554582,31.4738367
01/01/2016,71.48565437,55.45720481,68.61171286,73.24915964,47.37566373,104.525637,59.47439331,77.26229065,106.613728,47.98003128,42.78112265,31.31461537
01/02/2016,72.25809301,65.95661833,68.26779053,75.68244512,55.59457761,110.2089752,36.60820231,48.70184649,96.14787503,117.5926402,26.27214184,161.5361288
01/03/2016,59.48715776,50.41493833,61.90756345,66.75918221,41.33266975,75.84642836,32.68015594,43.1826821,81.85757542,100.9563435,49.18794314,56.00658511
01/04/2016,48.45343948,37.04986349,41.96526184,45.23494263,28.05114572,61.82960859,27.24164345,25.80463204,79.90909897,62.05204898,42.92338837,80.32271738
01/05/2016,54.39399318,39.74792311,53.4877288,56.19720851,38.27276851,66.49455311,34.9416754,49.61203902,63.41234829,44.14448492,76.84801711,46.09809636
01/06/2016,114.1396799,170.2187436,67.83637967,70.0069208,52.7474245,84.69730283,88.38683844,46.11904535,151.1394136,112.3899331,271.0724618,249.397953
01/07/2016,89.1917433,116.0823669,67.38028847,68.25879506,45.5773464,70.67789627,79.21282914,58.47744317,96.13253068,79.09870225,116.3026366,286.0380064
01/08/2016,68.53096879,65.26916129,68.25003033,72.49193765,25.96996856,105.6417255,48.66411949,47.97315916,66.29650314,27.57933197,155.274315,36.71981333
01/09/2016,46.39456821,39.3724855,41.25854533,41.21067228,26.397473,55.14881314,36.49096699,27.57899966,72.26811287,51.04401977,93.07944424,5.961516348
01/10/2016,65.24505285,54.63936885,74.63824799,79.44983016,44.07741416,123.6030463,46.80876317,64.47039025,77.02360916,69.97930413,83.53837134,59.72576808
01/11/2016,123.1515871,111.1606108,141.4441789,153.8320362,116.6380858,270.2908462,138.7206204,122.4473888,189.5761611,280.7633142,540.4187013,109.945679
01/12/2016,120.2690069,86.74044013,160.9049265,161.0655025,118.4816519,185.2261299,134.7614149,154.5800203,213.303956,95.9944903,275.1201726,87.71238044
01/01/2017,132.8205757,86.05067716,167.8719814,178.4627024,116.625684,350.6417851,112.8513758,190.7150752,199.5326357,93.57782042,474.802707,61.07443816
01/02/2017,116.9097423,99.29187544,121.3579793,126.4768485,79.66002952,201.3761446,94.47168567,154.7063553,180.9976129,144.8639164,250.1330932,50.42495335
01/03/2017,108.1169866,50.93557316,106.6963839,112.0870878,83.06756989,202.3467308,114.6151424,139.5801702,152.4152986,43.11521881,151.9431208,16.88373005
01/04/2017,92.24573508,36.36981846,110.4240344,116.3113666,75.2717207,167.1627059,68.80684259,112.6214124,108.0856143,38.13258627,153.3501148,42.30890036
01/05/2017,90.45716001,42.42730577,106.8251595,110.5065201,80.00322751,164.8222338,88.87355079,102.6260394,89.58094987,44.98656573,87.26751116,12.4783834
01/06/2017,88.80756397,47.22938022,88.48338915,91.8473203,59.37218625,197.8523145,46.2186943,129.3383791,84.76648294,104.9069486,86.85827933,61.62164947
01/07/2017,93.58327439,38.02158187,110.0679233,120.5058919,69.01534801,218.896521,62.32756984,168.94367,143.6292121,268.4061485,92.14345484,36.31734437
01/08/2017,67.29953185,23.32461841,83.1181381,86.39206541,62.057027,127.688246,49.69192939,106.5889916,97.14184075,64.75101374,91.35106687,52.24916451
01/09/2017,82.58502272,35.04265408,83.79073258,92.8503452,56.72210456,120.3031495,48.59212342,131.9624919,111.7225777,59.98878236,76.29107825,19.01680174
01/10/2017,68.7551307,47.63155039,83.03103645,91.8083107,36.45498644,113.6094623,44.88579223,72.12549681,74.84416072,38.7141082,96.87297138,17.18164443
01/11/2017,86.42735765,21.46714647,138.3632371,155.2209411,137.630691,231.5615914,79.32387714,80.44772723,75.95538013,44.82230447,49.48116142,5.850739097
01/12/2017,83.12895214,26.80166478,134.8739551,151.0624257,78.42207706,193.9770783,64.48193784,101.9600428,86.62256495,28.37753856,182.2997218,12.59418853
01/01/2018,108.7466664,31.98508399,132.602981,144.7879513,56.43950849,184.1968683,111.1753586,164.1789774,128.4070542,10.81217815,247.7868184,23.99267465
01/02/2018,79.59378909,43.19099216,100.5902548,112.8578685,68.58381133,96.22557178,32.6574689,65.68242978,81.6105144,32.9053435,69.09474188,13.27606014
01/03/2018,70.94969988,27.38204586,80.3433151,90.85382534,34.9772409,65.43244807,95.71285526,42.53658106,84.85849621,62.37965737,524.6518637,24.07357628
01/04/2018,84.52730022,30.68817577,96.29180315,107.1189188,34.14169972,103.4957578,132.4158493,91.89520898,110.5588397,101.7667201,463.1806534,43.9103389
01/05/2018,84.42240068,29.94978698,91.73855096,100.6975292,22.14703598,117.3418146,102.6614244,111.8351987,105.2670062,67.61853834,283.0838211,42.01354057
01/06/2018,100.2010024,29.21049918,111.6313631,118.0000876,46.5127605,99.33481667,155.6047525,48.59462896,92.40171292,56.80443889,688.399638,92.8799945
01/07/2018,93.81899575,62.88610322,107.2556611,113.4798744,56.86361686,75.99233898,164.7023815,54.09579981,86.60279537,57.58902146,904.719141,67.65482254
01/08/2018,80.29831288,41.67666292,82.92614261,89.8500254,57.03951386,90.4181697,78.21082371,102.410901,102.7753676,37.15221423,469.2929477,96.18269993
01/09/2018,58.84760968,20.14998197,66.61700363,74.56446322,32.75508466,80.5933118,64.9993752,62.96695681,85.47581337,60.8040452,323.3911903,28.4056241
01/10/2018,84.64519171,34.80853867,107.6616864,119.6402226,70.59059311,177.322999,103.2939147,162.1641017,158.7015462,51.42343119,443.2303028,20.13718948
01/11/2018,75.27641742,42.64734422,88.85192869,97.1835436,54.4982463,164.9009797,78.71953492,118.5041436,108.395988,45.45345087,403.0774932,14.40901498
01/12/2018,120.7333291,151.2098589,113.927086,123.4984189,55.04975613,145.9264816,140.9279537,112.0780432,117.7389917,62.05881121,681.8718892,7.650616256
01/01/2019,139.6309716,144.4401632,143.3814548,150.2216484,95.85633287,211.1808855,176.2794721,189.703315,120.7578477,80.73520773,715.6202325,64.4957266
01/02/2019,84.20104417,68.14417163,97.21367892,103.8076997,44.25985173,146.8637661,73.04368701,124.3034464,109.1110155,59.28397792,307.0927214,85.12293169
01/03/2019,93.67759227,55.81151056,106.7466559,110.0416789,81.58233297,150.9706311,72.85159926,110.2358224,110.2479714,71.73626743,287.6653463,70.74923197
01/04/2019,73.17726364,34.84830528,72.18990924,79.85126948,26.11624941,105.3847581,44.40670166,69.23983385,91.86317678,61.73202495,335.6749897,27.39718805
01/05/2019,89.29901671,52.62413314,101.4731686,111.6137679,22.14243623,159.3906372,145.4481323,59.40457234,55.79444771,20.03096135,786.542093,8.889907878
01/06/2019,133.5200327,146.1601349,129.339431,139.4521785,64.03001895,175.5613649,182.4207678,86.60924127,142.700327,54.39837618,1374.280098,60.35613375
01/07/2019,90.09310868,100.7842305,62.91160192,64.84426387,42.12802639,95.81579642,93.46843123,97.80808484,123.0224006,182.9316037,600.7882291,40.59328647
01/08/2019,146.1525158,276.7761709,157.164012,174.3701001,64.79422274,152.322771,318.1425372,86.54985729,101.7477983,39.02348793,1946.683,317.5140785
01/09/2019,110.312438,128.2930046,98.39380887,101.2443099,46.419353,116.2812264,176.0367478,99.48110897,178.0393488,78.49434948,919.115347,19.35358201
01/10/2019,92.53195041,91.94444099,82.58660535,91.73197526,30.69325647,125.2095398,169.2456907,43.91164761,85.81648214,125.6241362,842.413192,44.96212937
01/11/2019,74.59380106,65.23653796,71.27745934,76.77138569,42.82694035,103.6227694,104.5373283,72.35173301,78.97845319,106.831809,597.6178517,29.63303047
01/12/2019,114.4408687,91.52631523,108.751824,120.396559,61.36425995,156.6159298,142.7010755,73.46036946,111.6997046,65.57430751,851.9762629,20.78744652
01/01/2020,100.5183563,86.03760439,94.72091348,104.173859,36.87208419,120.0747137,117.7566367,65.4881562,101.3739076,31.52142813,646.8181515,129.902249
01/02/2020,106.0078274,97.5869154,110.0690651,114.5226228,50.79585624,154.5682654,111.1410511,112.1467245,152.7407823,168.5485679,462.9823234,31.16802566
01/03/2020,351.3661049,304.0692764,290.5010868,311.865019,118.6594087,771.6163388,289.2801212,775.998518,199.2275397,190.2696372,194.8283473,88.37084669
01/04/2020,502.7975887,204.8580457,433.3470293,471.921138,199.3429064,1031.487388,232.5040806,1115.064709,354.2401475,438.9680179,240.3692119,111.9641788
01/05/2020,453.811382,179.545193,419.3157847,442.9505163,259.5627802,854.0218485,205.7512058,885.0705044,299.7546479,203.9794684,175.0889285,97.86788218
,,,,,,,,,,,,
"Source: ¡§Measuring Economic Policy Uncertainty¡¨ by Scott Baker, Nicholas Bloom and Steven J. Davis at www.PolicyUncertainty.com.  These data can be used freely with attribution to the authors, the paper, and the website.",,,,,,,,,,,,
